solar_area_id,area_type,postcode,lga,centroid_lat,centroid_lon,installed_system_count,installed_capacity_kw,estimated_panel_count,estimated_inverter_count,estimated_mass_kg,install_period_start,install_period_end,count_role,count_granularity,source_ids,data_confidence,source_url,derivation_method
san_cer_3091,postcode,3091,,,,303,,,,,2001-01-01,2026-03-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3093,postcode,3093,,,,442,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3094,postcode,3094,,,,974,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3095,postcode,3095,,,,3264,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3096,postcode,3096,,,,266,,,,,2001-01-01,2026-02-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3097,postcode,3097,,,,272,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3099,postcode,3099,,,,730,,,,,2001-01-01,2026-03-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3101,postcode,3101,,,,1749,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3102,postcode,3102,,,,585,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3103,postcode,3103,,,,1245,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3104,postcode,3104,,,,1896,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3105,postcode,3105,,,,1011,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3106,postcode,3106,,,,2023,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3107,postcode,3107,,,,1324,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3108,postcode,3108,,,,2041,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3109,postcode,3109,,,,2844,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3111,postcode,3111,,,,1581,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3113,postcode,3113,,,,1264,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3114,postcode,3114,,,,551,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3115,postcode,3115,,,,569,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
