facility_id,name,facility_type,infrastructure_type,owner,address,suburb,lga,lat,lon,accepted_materials,capacity_kg_per_day,capacity_source,capacity_confidence,source_id,source_url,data_confidence,derivation_method
fac_0065_visy_paper_mill_coolaroo_,Visy Paper Mill (Coolaroo),Reprocessor,Paper & cardboard reprocessing,Visy,13 Reo Crescent,Coolaroo,Hume,-37.64524512,144.9357411,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0066_visy_paper_mill_resevoir_,Visy Paper Mill (Resevoir),Reprocessor,Paper & cardboard reprocessing,Visy,22 Radford Road,Reservoir,Darebin,-37.711268,144.982665,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0067_viscount_plastics,Viscount Plastics,Reprocessor,Plastics reprocessing,Viscount Plastics,15 Mills Road,Braeside,Kingston,-37.99324649,145.1092143,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0068_vinidex_pty_ltd,Vinidex Pty Ltd,Reprocessor,Plastics reprocessing,Vinidex Pty Ltd,231-245 St Albans Rd,Sunshine,Brimbank,-37.76408488,144.8159433,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0069_vicfam_plastics,Vicfam Plastics,Reprocessor,Plastics reprocessing,Vicfam Plastics,20-22 Somerleigh Road,Laverton North,Wyndham,-37.81791252,144.8158939,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0070_veolia_bulla_organics_facility,Veolia Bulla Organics Facility,Reprocessor,Organics recycling,Veolia Environmental Services Pty Ltd,600 Sunbury Road,Bulla,Hume,-37.6184645,144.7839797,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0071_hallam_road_landfill,Hallam Road Landfill,Landfill,Landfill putrescible,Veolia Environmental Services Pty Ltd,274 Hallam Road,Hampton Park,Casey,-38.05392746,145.2673205,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0072_veolia_werribee_transfer_station,Veolia Werribee Transfer Station,Resource Recovery Centre,Transfer station,Veolia Environmental Services Pty Ltd,470 Wests Road,Werribee,Wyndham,-37.940038,144.5827,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0073_veolia_natural_recovery_systems_dandenon,Veolia Natural Recovery Systems Dandenong,Reprocessor,Organics recycling,Veolia Environmental Services Pty Ltd,15 Berends Drive,Dandenong,Greater Dandenong,-38.0294047,145.1978741,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0074_veolia_c_i_transfer_station,Veolia C&I Transfer Station,Reprocessor,Organics recycling,Veolia Environmental Services Pty Ltd,72 Ordish Road,Dandenong South,Greater Dandenong,-38.022039,145.192387,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0075_earthsure_cpt_plant_,Earthsure (CPT plant),Hazardous waste,Chemical physical treatment (CPT) plant,Veolia Environmental Services Pty Ltd,890 Taylors Road,Dandenong South,Greater Dandenong,-38.0401335,145.228086,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0076_earthsure_pops_thermal_destruction_,Earthsure (POPs thermal destruction),Hazardous waste,Persistent organic pollutants (non-soil) thermal destruction facility,Veolia Environmental Services Pty Ltd,890 Taylors Road,Dandenong South,Greater Dandenong,-38.0401335,145.228086,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0077_earthsure_soils_thermal_treatment_,Earthsure (soils thermal treatment),Hazardous waste,Soils thermal treatment facility,Veolia Environmental Services Pty Ltd,890 Taylors Road,Dandenong South,Greater Dandenong,-38.0401335,145.228086,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0078_echuca_mrf,Echuca MRF,MRF,Materials recovery facility,Veolia Environmental Services Pty Ltd,11 Reliance Court,Echuca,Campaspe,-36.148171,144.761935,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0079_hampton_park_resource_recovery_park_outl,Hampton Park Resource Recovery Park - Outlook Environmental Public Drop-off Transfer Station,Resource Recovery Centre,Transfer station,Veolia Environmental Services Pty Ltd,274 Hallam Road,Hampton Park,Casey,-38.05338,145.267151,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0080_patho_landfill,Patho Landfill,Landfill,Landfill putrescible,Veolia Environmental Services Pty Ltd,Patho Station Road,Patho,Campaspe,-36.0375645,144.438963,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0081_veolia_taylors_road_landfill,Veolia Taylors Road Landfill,Landfill,Hazardous waste landfill facility,Veolia Environmental Services Pty Ltd,890 Taylors Road,Dandenong South,Greater Dandenong,-38.0401335,145.228086,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0082_veolia_technical_waste_services_brooklyn,Veolia Technical Waste Services Brooklyn (CPT plant),Hazardous waste,Chemical physical treatment (CPT) plant,Veolia Environmental Services Pty Ltd,15-19 McDonald Road,Brooklyn,Brimbank,-37.81410077,144.8460619,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0083_veolia_technical_waste_services_brooklyn,Veolia Technical Waste Services Brooklyn (POPs thermal destruction),Hazardous waste,Persistent organic pollutants (non-soil) thermal destruction facility,Veolia Environmental Services Pty Ltd,15-19 McDonald Road,Brooklyn,Brimbank,-37.81410077,144.8460619,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0084_veolia_technical_waste_services_brooklyn,Veolia Technical Waste Services Brooklyn (soils thermal treatment),Hazardous waste,Soils thermal treatment facility,Veolia Environmental Services Pty Ltd,15-19 McDonald Road,Brooklyn,Brimbank,-37.81410077,144.8460619,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0085_shepparton_liquid_treatment_plant,Shepparton Liquid Treatment Plant,Hazardous waste,Oil/water treatment (OWT) facility,Veolia Environmental Services Pty Ltd,165 Daldy Road,Shepparton North,Greater Shepparton,-36.32384827,145.3765529,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0086_van_wyk_flowers,Van Wyk Flowers,Reprocessor,Thermal energy from waste,Van Wyk Flower Supply Pty Ltd,605 Thompsons Road,Lyndhurst,Greater Dandenong,-38.072197,145.2054674,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0087_bio_gro_dandenong_,Bio Gro (Dandenong),Reprocessor,Organics recycling,Van Schaik's Bio Gro,80-82 Ordish Road,Dandenong South,Greater Dandenong,-38.023576,145.1923413,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0088_bio_gro_newbridge_,Bio Gro (Newbridge),Reprocessor,Organics recycling,Van Schaik's Bio Gro,1477 Yorkshire Road,Newbridge,Loddon,-36.7076981,143.9585202,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0089_valoriza_dandenong_south_composting_faci,Valoriza Dandenong South Composting Facility,Reprocessor,Organics recycling,Valoriza Environment Australia,42-46 Villas Road,Dandenong South,Greater Dandenong,-38.033962,145.201501,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0090_upparel,Upparel,Reprocessor,Textiles recycling,Upparel,33 MacBeth St,Braeside,Kingston,-38.00389515,145.1129419,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0091_united_star_resource,United Star Resource,Reprocessor,E-waste recycling,United Star Resource,494 Boundary Road,Derrimut,Brimbank,-37.81030202,144.7540718,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0092_unipod,Unipod,Reprocessor,Plastics reprocessing,Unipod Pty Ltd,8 Foundation Road,Truganina,Wyndham,-37.814229,144.765682,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0093_unigrain_smeaton_mill,UniGrain Smeaton Mill,Reprocessor,Thermal energy from waste,UniGrain Pty Ltd,3720 Creswick / Newstead Road,Smeaton,Hepburn,-37.3490599,143.9422058,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0094_tyre_crumb,Tyre Crumb,Hazardous waste,End-of-life tyres facility,Tyre Crumb,175-215 Maygar Boulevard,Broadmeadows,Hume,-37.686211,144.940863,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0095_tru_blu_oil,Tru-Blu Oil,Hazardous waste,Hazardous waste packaging facility,Tru-Blu Oil Australia Pty Ltd,6 Dunlop Street,Bayswater,Knox,-37.84069696,145.2756703,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0096_trigg_dairy,Trigg Dairy,Reprocessor,Anaerobic digestion,Trigg Ron Farming,50 Lesters Road,Bungaree,Moorabool,-37.5630984,143.9988041,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0097_traralgon_concrete_products,Traralgon Concrete Products,Reprocessor,C&D waste recycling,Traralgon Concrete Products,14-28 Dunbar Road,Traralgon,Latrobe,-38.182158,146.56747,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0098_corryong_resource_recovery_centre_and_la,Corryong Resource Recovery Centre and Landfill,Resource Recovery Centre,Transfer station,Towong Shire Council,289 Sugarloaf Road,Corryong,Towong,-36.220985,147.890697,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0099_tallangatta_resource_recovery_centre,Tallangatta Resource Recovery Centre,Resource Recovery Centre,Transfer station,Towong Shire Council,767 Hardys Road,Tallangatta,Towong,-36.205275,147.337534,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0100_timberzoo,Timberzoo,Reprocessor,Organics recycling,Timberzoo Pty Ltd,385 Portarlington Road,Moolap,Greater Geelong,-38.1695347,144.4271181,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0101_quality_drum_services,Quality Drum Services,Hazardous waste,Hazardous waste packaging facility,The Trustee for Doggle Unit Trust,11-17 Dilop Drive,Epping,Whittlesea,-37.643379,145.019025,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0102_pomala_pty_ltd,Pomala Pty Ltd,Reprocessor,Organics recycling,The Midfield Group,402 Woolsthorpe-Ballangeich Road,Woolsthorpe,Moyne,-38.1712511,142.4921058,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0103_midfield_meat_international,Midfield Meat International,Reprocessor,Anaerobic digestion,The Midfield Group,Corner Scott Street and McMeekin Road,Warrnambool,Warrnambool,-38.374481,142.4570729,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
